"mfId","date","price"
"001r5ih71KTMIS4fApfP1v1gyL1CrmzG","2023-09-04",891.73
"001r5ih74ERiLy2TK1Vr37GXAv2v3c9b","2023-09-04",2178.33
"001r5ih73t8bdP35W6E309wBnl4O1fZP","2023-09-04",886.02
"001r5ih71YhXhb3JwDeA0fYtHr0omidV","2023-09-04",32.58
"001r5ih71cronj4ZZMMh4e700Z3OKl97","2023-09-04",184.88
"001r5ih74H2aR72WTXb73QOoT406TmOd","2023-09-04",1201.7
"001r5ih73XelWT1A0Lrk1EHmr62DwPgt","2023-09-04",379.12
"001r5ih723piEc2TA2ta3FkMqg3rIYRi","2023-09-04",357.68
"001r5ih70Q2YwU1spg7V2NaY9K3IFJXQ","2023-09-04",139.77
"001r5ih72Npeqh3NuA9P3lvvHK3f01N8","2023-09-04",368.89
"001r5ih70DcZCL3YtqSQ0ZArTP3Udha2","2023-09-04",422.36
"001r5ih708pSiI3UP6XW33koW34bncrY","2023-09-04",278.15
"001r5ih73NasSP3MSw8q1ZPnC4389t1Z","2023-09-04",1340.63
"001r5ih71hkzoU3YPlNy2WJfoD4Iykfw","2023-09-04",2348.5
"001r5ih71bCzr51QNUJ31Z2lrw1iwPoo","2023-09-04",717.06
"001r5ih72itLsN0V0z4S1WhOoZ39TeXP","2023-09-04",991.53
"001r5ih70sVGud3NiMw30PbbCk3KoUsC","2023-09-04",1266.45
"001r5ih74R0JTy1mJUHE1CktcE1It6ZD","2023-09-04",1168.95
"001r5ih728YMar49Bx9u2QMwMz0RALnG","2023-09-04",290.03
"001r5ih743gwwh03Vac10pssTX3zManC","2023-09-04",1273.96
"001r5ih71lKhGc2rLT4Z19DLuB0vuf5y","2023-09-04",1354.7
"001r5ih719aJZ44SgPUA17lht14MiChm","2023-09-04",68.44
"001r5ih74KPQVh0gDBnK0TerrN3KXTnY","2023-09-04",81.15
"001r5ih71LQTO73mHb9u3NAjJA4Bfxgx","2023-09-04",3667.5
"001r5ih70jPCjm0iR7BQ0URuSC1zYNLE","2023-09-04",260.19
"001r5ih74C5rED4VQq9v25FovL3qy8E0","2023-09-04",771.6
"001r5ih73kRs024J91D92ubhat1Vqswt","2023-09-04",1016.57
"001r5ih72Qg4lY1KcPFP0vGBJb0TuEWa","2023-09-04",1354.45
"001r5ih70yZ88D4Nijdw3wLk4v1IXo8g","2023-09-04",2879.09
"001r5ih71b2XBH0pexHA03v7ta4S6AE0","2023-09-04",974.02
"001r5ih70LYv072Ax1ud3YdLdF08MN3s","2023-09-04",2217.83
"001r5ih72mRTva031abz3MJ3Wr2gblBW","2023-09-04",1485.54
"001r5ih747Fs6K4Wwvej1cdoMg2qZlgf","2023-09-04",1010.04
"001r5ih70JJX1B3OA7CB0rf9H91Wcwpp","2023-09-04",36.96
"001r5ih71vbUMY3XOoum3hb3V02F8va0","2023-09-04",836
"001r5ih72j41g533p07B3oqWpC1tZwD4","2023-09-04",1078.33
"001r5ih74IlNGI37liZl03MSx71sJTio","2023-09-04",835.96
"001r5ih72GXXt72NwMZA07ydRa4eBczD","2023-09-04",585.36
"001r5ih71h3Dj42KLCTk1NW4WA2gPxfn","2023-09-04",320.92
"001r5ih71L1HNR2zUbWw3X04LX4UNkT8","2023-09-04",1849.4
"001r5ih73533SN0TiixB4NZtyM2BMIXI","2023-09-04",714.53
"001r5ih713qbla1yrK4F1ZsGhK1URr1D","2023-09-04",457.27
"001r5ih74Maql10BHJW837fepC3kDck0","2023-09-04",899.33
"001r5ih74GdWDE4UaESR0Jsebe3lAawI","2023-09-04",36.46
"001r5ih70zzMna0R3crj1AL7Z84JKEH2","2023-09-04",1216.41
"001r5ih74cv9Zy4dJsyF4FozZE19Xx3L","2023-09-04",965.53
"001r5ih749gP8w0xLEyi2XhXSk2fc2oT","2023-09-04",1795.66
"001r5ih71k1hzb3DJb0U1TwibH14UOQ1","2023-09-04",745.02
"001r5ih71lmyYk4L0URa3FaPce0N1Vub","2023-09-04",1583.65
"001r5ih73Mio9G31scsi2dPnDy3Kn7TZ","2023-09-04",1632.05
"001r5ih73L3cNH0iORhY1x8m5q2dtYPC","2023-09-04",261.66
"001r5ih70K8LQG48ybln2HcWse04FeQ8","2023-09-04",437.43
"001r5ih72H354W1ZGFWj4fSL5n1z4aOo","2023-09-04",674.03
"001r5ih70wV3Dm3bc05R09ElIi0I7LuO","2023-09-04",646.23
"001r5ih709pksF355mvX32xfzj3jIvDr","2023-09-04",296.75
"001r5ih72VV9R13vgmfW4CSeL01tAuO6","2023-09-04",616.38
"001r5ih72JCBaQ4dvbYe2hzOSy3rXzgY","2023-09-04",224.53
"001r5ih7344Fdv0usNiW4WaLxy1w97aQ","2023-09-04",2418.04
"001r5ih73ptTQu06UPde1pK5MD3MyxE7","2023-09-04",651.06
"001r5ih74Szp6B1cSZqX3ONWZv35Nnaz","2023-09-04",1052.49
"001r5ih70VJP8j4Zy8tI1O5A2d3bf7L4","2023-09-04",47.51
"001r5ih71d5ue91UJ5bK0kyRmk2NLj09","2023-09-04",686.31
"001r5ih73xjpos0RUCBB04lueB3l7lAU","2023-09-04",1443.9
"001r5ih72SZfdJ1PpzNH3rz4q61AkzDa","2023-09-04",684.9
"001r5ih70zSxcY1b93px0G6q3o2ymLjz","2023-09-04",597.41
"001r5ih728ob0b1YzOo82DM2aj3zjqkL","2023-09-04",1685.39
"001r5ih739Fijw0gae542IZnZV0Gd6W8","2023-09-04",149.59
"001r5ih74PsqEU22UkYF29tR6t12H2vk","2023-09-04",617.41
"001r5ih70f4n7G0MpjSh0Ij7Y74Nsr5S","2023-09-04",464.71
"001r5ih73DC8f90nuzA84gDykP3sSrCq","2023-09-04",1016.79
"001r5ih74MVQ6j3C8HEM1nkM372WQDJb","2023-09-04",566.49
"001r5ih73EPuCV00Y1rD2MwF5e49I6TH","2023-09-04",1684.24
"001r5ih72DWNFJ16dOLm1HBsIv4gM7JM","2023-09-04",1669.71
"001r5ih74fbddl2CTXG549wyI82qLxQB","2023-09-04",986.58
"001r5ih71XrRYL4fPDYX1gywgi4K7nUD","2023-09-04",557.87
"001r5ih71jDuIu1MNaQi3KtDNH1YRJiL","2023-09-04",105.82
"001r5ih739rId20fikJg49pJjm1g25Jy","2023-09-04",1178.95
"001r5ih716p17O1li4Tk3ePNQ418bbtf","2023-09-04",1300.95
"001r5ih741yc8W4Q3LJd15lgKr3iU4vr","2023-09-04",873.42
"001r5ih73S2Q5s0hJfuP3EpqPF3yGbD0","2023-09-04",1621.43
"001r5ih734DXvY0GBfN42D36zR1wRhkZ","2023-09-04",71.55
"001r5ih710d39p17aDad0ZWyo628EqQz","2023-09-04",787.29
"001r5ih74U1bNh1bDK4P0xqAH03Q4rJi","2023-09-04",658.29
"001r5ih72RrjL40EXnyE1gWxEE37bwf5","2023-09-04",648.24
"001r5ih71vYu6f3r9fLL06zi5z10rQ1n","2023-09-04",331.5
"001r5ih71F56nj4aQkxw2EfytK0AKp1x","2023-09-04",514.86
"001r5ih72x9ge61YyhGy3LPQdL0JISgO","2023-09-04",1066.37
"001r5ih71ArIZh3aP89c4QPkNh241fbF","2023-09-05",1344.99
"001r5ih70vdRRz00ATHr2ybW7V0rrrFS","2023-09-05",1469
"001r5ih73hza4O3WcFsd3c4N400n0a2f","2023-09-05",1181.08
"001r5ih73jD8dK3R80Dm3ACXMs2eOrlU","2023-09-05",4080.99
"001r5ih71HcV832227rc16jHKx2aW5GY","2023-09-05",326.82
"001r5ih73QaD150RClIU1CHNV52YeBTK","2023-09-05",626.82
"001r5ih71JrNrM0sP3Sg0qLOSb1Et3f8","2023-09-05",408.15
"001r5ih73YRnmC1ykxSR1cgIF61O3o34","2023-09-05",560.98
"001r5ih74Rp04I0rFyge4fmgeS2xuXaM","2023-09-05",315.44
"001r5ih718uZJh3JHwPQ16Cbrd38bqKb","2023-09-05",400.79
"001r5ih736qKsh1rf3JT2Z2SoU3Ag00Y","2023-09-05",405.63
"001r5ih70QH7LZ3MAVKj0LXPeU3EYJgd","2023-09-05",32.26
"001r5ih73RUOMe2o2Jjm4Ljch71BK2Zz","2023-09-05",139.45
"001r5ih70NU02v1xf4GZ04OCZk1P6FsR","2023-09-05",642.32
"001r5ih70TdLdn3u9BVi199wMD3Ko7jc","2023-09-05",1002.43
"001r5ih70s1EYg0lxySi3CG73F1kkWnI","2023-09-05",265.55
"001r5ih73C5cM94TAgej25MPc70t6reg","2023-09-05",564.31
"001r5ih70bXqUw4LWWoT3L11fh02xCG3","2023-09-05",296.33
"001r5ih729ZV7M2LRptA0ypSED2mSgcq","2023-09-05",595.32
"001r5ih73210h03eJtKz1BOisK2zO31U","2023-09-05",464.67
"001r5ih71KMCD648gR3k2y68a21b7jO6","2023-09-05",266.76
"001r5ih733zpyc15f9qv1ME1Am0Dl4AI","2023-09-05",454.48
"001r5ih71THunF1cM4L21BBfsl3URJtX","2023-09-05",782.06
"001r5ih73hUHOw4g389O0Iy1z442hGki","2023-09-05",1717.51
"001r5ih70ykRln3nCRbE3LmXnH0Jmybh","2023-09-05",25.34
"001r5ih71Q9szL3in1hy1PnhT51TvpGD","2023-09-05",901.14
"001r5ih73v9P1V2Ayctc4MfTVg2W0IHN","2023-09-05",385.74
"001r5ih720KwhY1SZyLq2tjzg549QdIl","2023-09-05",737.65
"001r5ih70xqvQT3gL47h1WgKK51wV0mb","2023-09-05",272.04
"001r5ih73jQiPQ4ayEG91rPouZ3sjBqT","2023-09-05",1546.48
"001r5ih71JYx3634UiLl3VJQPg01mS8P","2023-09-05",355.98
"001r5ih73vreB604WTgj09afMd3NGsk4","2023-09-05",1656.9
"001r5ih71UCqrD1aBv0h1npgZA1ziMWG","2023-09-05",493.38
"001r5ih718LchT0L3Yro1W36AN0QNswP","2023-09-05",2297.4
"001r5ih71s9hAX0gWBpu2G7QsJ3JmTgQ","2023-09-05",913.54
"001r5ih74gNuqY3vpPnL3hEuPy1lQVhd","2023-09-05",25.14
"001r5ih71Mmc9b3HNsEw4TnxB025ANcc","2023-09-05",2112.05
"001r5ih70APqPR3n0J1V2cx9Wh3QNEwD","2023-09-05",1363.91
"001r5ih703N0ns3mH6vI0yEObe3RPkh8","2023-09-05",522.93
"001r5ih73c1vYO2NFuK90JXHUK2WNcbx","2023-09-05",769.99
"001r5ih71lMY6z0o0fHy0Fsynl3pjy29","2023-09-05",400.85
"001r5ih701gJX23eFC9Q4OUMNP1Y7oCJ","2023-09-05",1165.72
"001r5ih74ELLeX0zAv7L3RfQIJ3ygxx4","2023-09-05",2202.75
"001r5ih73wBRFD2PWzN24T3zoA0CEBxE","2023-09-05",476.94
"001r5ih72rHeYX0psFqX1hSq6I41JOON","2023-09-05",998.79
"001r5ih70t7Vtm3mAOCh22VrCE1DoBlh","2023-09-05",908.87
"001r5ih72RzRgy39b1SW0IpkUE2t1H7C","2023-09-05",857.95
"001r5ih744Y3en0vmTro2ysoET2UNs4a","2023-09-05",537.31
"001r5ih70V4sIf2vfoUX2vf0Zd3KODY3","2023-09-05",496.73
"001r5ih72Pf11m2beyGn0ERW1g0oHvHd","2023-09-05",1704.88
"001r5ih74a1qV30P23Cj1i5iQE2wufBk","2023-09-05",1300.72
"001r5ih74gGFWM1nP6Qd1vuFoy2V0WMu","2023-09-05",66.63
"001r5ih73uivSH2SUcSD1oYK6t422cDr","2023-09-05",869.33
"001r5ih73nikHg0DzmYJ2z8H9E0VfYdU","2023-09-05",1517.71
"001r5ih715tr6w1shdfv1EyPlm3jB3ej","2023-09-05",1693.74
"001r5ih72gitTI1FhLKi4HhsL53Ylkpy","2023-09-05",992.49
"001r5ih73Do2e11E7HVF4LNj5W0KTsyz","2023-09-05",1696.02
"001r5ih729gU5O09TuFy2lvnD40CFKNj","2023-09-05",134.34
"001r5ih70IFSDp48DL6q0mb0Y52CgmSk","2023-09-05",186.68
"001r5ih72QSAa84UqjUp3V9Zjp3Kxdzq","2023-09-05",59.31
"001r5ih72pvcuC23VgFs0ORDul0K68fw","2023-09-05",680.05
"001r5ih70CCxd510WVeG2ynfT44SHd2W","2023-09-05",1483.18
"001r5ih71RxaBa0wHlsm2L7X1b0wRCTx","2023-09-05",591.42
"001r5ih74Sk6xI1iRAdH4Dq9311FEDUC","2023-09-05",2580.34
"001r5ih70wzjj8301Jd00Ghm7F43rAGG","2023-09-05",371.31
"001r5ih72Ebp2x0uktos27XKSb1VZQOR","2023-09-05",100.56
"001r5ih70uZQ6X27AV181UgTKb0o5Ybs","2023-09-05",309.65
"001r5ih737HzBh0JXbrB43l3Os1lSvwL","2023-09-05",2167.91
"001r5ih73UDXJ20BYHBj2y11w72wHl4v","2023-09-05",435.34
"001r5ih71l6yXE0jorWV2hFsSI2Fvu4Q","2023-09-05",27.84
"001r5ih70Ughd52Z4W660Gee4f2NjJ9s","2023-09-05",438.7
"001r5ih71KTMIS4fApfP1v1gyL1CrmzG","2023-09-05",863.37
"001r5ih74ERiLy2TK1Vr37GXAv2v3c9b","2023-09-05",2090.98
"001r5ih73t8bdP35W6E309wBnl4O1fZP","2023-09-05",856.78
"001r5ih71YhXhb3JwDeA0fYtHr0omidV","2023-09-05",31.76
"001r5ih71cronj4ZZMMh4e700Z3OKl97","2023-09-05",188.93
"001r5ih74H2aR72WTXb73QOoT406TmOd","2023-09-05",1206.51
"001r5ih73XelWT1A0Lrk1EHmr62DwPgt","2023-09-05",395.35
"001r5ih723piEc2TA2ta3FkMqg3rIYRi","2023-09-05",362.94
"001r5ih70Q2YwU1spg7V2NaY9K3IFJXQ","2023-09-05",134.7
"001r5ih72Npeqh3NuA9P3lvvHK3f01N8","2023-09-05",375.12
"001r5ih70DcZCL3YtqSQ0ZArTP3Udha2","2023-09-05",408.97
"001r5ih708pSiI3UP6XW33koW34bncrY","2023-09-05",278.12
"001r5ih73NasSP3MSw8q1ZPnC4389t1Z","2023-09-05",1362.08
"001r5ih71hkzoU3YPlNy2WJfoD4Iykfw","2023-09-05",2354.14
"001r5ih71bCzr51QNUJ31Z2lrw1iwPoo","2023-09-05",690.96
"001r5ih72itLsN0V0z4S1WhOoZ39TeXP","2023-09-05",983.6
"001r5ih70sVGud3NiMw30PbbCk3KoUsC","2023-09-05",1247.96
"001r5ih74R0JTy1mJUHE1CktcE1It6ZD","2023-09-05",1194.32
"001r5ih728YMar49Bx9u2QMwMz0RALnG","2023-09-05",300.73
"001r5ih743gwwh03Vac10pssTX3zManC","2023-09-05",1217.65
"001r5ih71lKhGc2rLT4Z19DLuB0vuf5y","2023-09-05",1384.1
"001r5ih719aJZ44SgPUA17lht14MiChm","2023-09-05",71.2
"001r5ih74KPQVh0gDBnK0TerrN3KXTnY","2023-09-05",84.22
"001r5ih71LQTO73mHb9u3NAjJA4Bfxgx","2023-09-05",3542.44
"001r5ih70jPCjm0iR7BQ0URuSC1zYNLE","2023-09-05",263.52
"001r5ih74C5rED4VQq9v25FovL3qy8E0","2023-09-05",772.68
"001r5ih73kRs024J91D92ubhat1Vqswt","2023-09-05",1004.68
"001r5ih72Qg4lY1KcPFP0vGBJb0TuEWa","2023-09-05",1397.93
"001r5ih70yZ88D4Nijdw3wLk4v1IXo8g","2023-09-05",2924
"001r5ih71b2XBH0pexHA03v7ta4S6AE0","2023-09-05",995.74
"001r5ih70LYv072Ax1ud3YdLdF08MN3s","2023-09-05",2136.88
"001r5ih72mRTva031abz3MJ3Wr2gblBW","2023-09-05",1495.2
"001r5ih747Fs6K4Wwvej1cdoMg2qZlgf","2023-09-05",1026.91
"001r5ih70JJX1B3OA7CB0rf9H91Wcwpp","2023-09-05",36.86
"001r5ih71vbUMY3XOoum3hb3V02F8va0","2023-09-05",871.11
"001r5ih72j41g533p07B3oqWpC1tZwD4","2023-09-05",1037.46
"001r5ih74IlNGI37liZl03MSx71sJTio","2023-09-05",812.72
"001r5ih72GXXt72NwMZA07ydRa4eBczD","2023-09-05",596.83
"001r5ih71h3Dj42KLCTk1NW4WA2gPxfn","2023-09-05",313.22
"001r5ih71L1HNR2zUbWw3X04LX4UNkT8","2023-09-05",1826.28
"001r5ih73533SN0TiixB4NZtyM2BMIXI","2023-09-05",720.32
"001r5ih713qbla1yrK4F1ZsGhK1URr1D","2023-09-05",463.12
"001r5ih74Maql10BHJW837fepC3kDck0","2023-09-05",935.48
"001r5ih74GdWDE4UaESR0Jsebe3lAawI","2023-09-05",36.6
"001r5ih70zzMna0R3crj1AL7Z84JKEH2","2023-09-05",1166.05
"001r5ih74cv9Zy4dJsyF4FozZE19Xx3L","2023-09-05",952.79
"001r5ih749gP8w0xLEyi2XhXSk2fc2oT","2023-09-05",1717.73
"001r5ih71k1hzb3DJb0U1TwibH14UOQ1","2023-09-05",741
"001r5ih71lmyYk4L0URa3FaPce0N1Vub","2023-09-05",1651.59
"001r5ih73Mio9G31scsi2dPnDy3Kn7TZ","2023-09-05",1677.91
"001r5ih73L3cNH0iORhY1x8m5q2dtYPC","2023-09-05",251.77
"001r5ih70K8LQG48ybln2HcWse04FeQ8","2023-09-05",449.85
"001r5ih72H354W1ZGFWj4fSL5n1z4aOo","2023-09-05",679.69
"001r5ih70wV3Dm3bc05R09ElIi0I7LuO","2023-09-05",617.67
"001r5ih709pksF355mvX32xfzj3jIvDr","2023-09-05",289.72
"001r5ih72VV9R13vgmfW4CSeL01tAuO6","2023-09-05",641.47
"001r5ih72JCBaQ4dvbYe2hzOSy3rXzgY","2023-09-05",224.64
"001r5ih7344Fdv0usNiW4WaLxy1w97aQ","2023-09-05",2476.56
"001r5ih73ptTQu06UPde1pK5MD3MyxE7","2023-09-05",660.83
"001r5ih74Szp6B1cSZqX3ONWZv35Nnaz","2023-09-05",1070.17
"001r5ih70VJP8j4Zy8tI1O5A2d3bf7L4","2023-09-05",47.13
"001r5ih71d5ue91UJ5bK0kyRmk2NLj09","2023-09-05",691.05
"001r5ih73xjpos0RUCBB04lueB3l7lAU","2023-09-05",1398.42
"001r5ih72SZfdJ1PpzNH3rz4q61AkzDa","2023-09-05",668.74
"001r5ih70zSxcY1b93px0G6q3o2ymLjz","2023-09-05",588.75
"001r5ih728ob0b1YzOo82DM2aj3zjqkL","2023-09-05",1731.06
"001r5ih739Fijw0gae542IZnZV0Gd6W8","2023-09-05",147.84
"001r5ih74PsqEU22UkYF29tR6t12H2vk","2023-09-05",641.67
"001r5ih70f4n7G0MpjSh0Ij7Y74Nsr5S","2023-09-05",467.27
"001r5ih73DC8f90nuzA84gDykP3sSrCq","2023-09-05",991.17
"001r5ih74MVQ6j3C8HEM1nkM372WQDJb","2023-09-05",569.66
"001r5ih73EPuCV00Y1rD2MwF5e49I6TH","2023-09-05",1662.68
"001r5ih72DWNFJ16dOLm1HBsIv4gM7JM","2023-09-05",1684.74
"001r5ih74fbddl2CTXG549wyI82qLxQB","2023-09-05",1016.57
"001r5ih71XrRYL4fPDYX1gywgi4K7nUD","2023-09-05",576.84
"001r5ih71jDuIu1MNaQi3KtDNH1YRJiL","2023-09-05",106.56
"001r5ih739rId20fikJg49pJjm1g25Jy","2023-09-05",1222.81
"001r5ih716p17O1li4Tk3ePNQ418bbtf","2023-09-05",1320.59
"001r5ih741yc8W4Q3LJd15lgKr3iU4vr","2023-09-05",859.79
"001r5ih73S2Q5s0hJfuP3EpqPF3yGbD0","2023-09-05",1647.7
"001r5ih734DXvY0GBfN42D36zR1wRhkZ","2023-09-05",74.13
"001r5ih710d39p17aDad0ZWyo628EqQz","2023-09-05",752.96
"001r5ih74U1bNh1bDK4P0xqAH03Q4rJi","2023-09-05",671.85
"001r5ih72RrjL40EXnyE1gWxEE37bwf5","2023-09-05",635.86
"001r5ih71vYu6f3r9fLL06zi5z10rQ1n","2023-09-05",334.78
"001r5ih71F56nj4aQkxw2EfytK0AKp1x","2023-09-05",525.47
"001r5ih72x9ge61YyhGy3LPQdL0JISgO","2023-09-05",1062.1
"001r5ih71ArIZh3aP89c4QPkNh241fbF","2023-09-06",1328.85
"001r5ih70vdRRz00ATHr2ybW7V0rrrFS","2023-09-06",1532.61
"001r5ih73hza4O3WcFsd3c4N400n0a2f","2023-09-06",1176.12
"001r5ih73jD8dK3R80Dm3ACXMs2eOrlU","2023-09-06",3935.71
"001r5ih71HcV832227rc16jHKx2aW5GY","2023-09-06",330.09
"001r5ih73QaD150RClIU1CHNV52YeBTK","2023-09-06",648.19
"001r5ih71JrNrM0sP3Sg0qLOSb1Et3f8","2023-09-06",411.29
"001r5ih73YRnmC1ykxSR1cgIF61O3o34","2023-09-06",535.79
"001r5ih74Rp04I0rFyge4fmgeS2xuXaM","2023-09-06",326.07
"001r5ih718uZJh3JHwPQ16Cbrd38bqKb","2023-09-06",411.69
"001r5ih736qKsh1rf3JT2Z2SoU3Ag00Y","2023-09-06",390.99
"001r5ih70QH7LZ3MAVKj0LXPeU3EYJgd","2023-09-06",31.84
"001r5ih73RUOMe2o2Jjm4Ljch71BK2Zz","2023-09-06",145.7
"001r5ih70NU02v1xf4GZ04OCZk1P6FsR","2023-09-06",670.13
"001r5ih70TdLdn3u9BVi199wMD3Ko7jc","2023-09-06",998.82
"001r5ih70s1EYg0lxySi3CG73F1kkWnI","2023-09-06",267.73
"001r5ih73C5cM94TAgej25MPc70t6reg","2023-09-06",540.55
"001r5ih70bXqUw4LWWoT3L11fh02xCG3","2023-09-06",287.71
"001r5ih729ZV7M2LRptA0ypSED2mSgcq","2023-09-06",592.52
"001r5ih73210h03eJtKz1BOisK2zO31U","2023-09-06",455.79
"001r5ih71KMCD648gR3k2y68a21b7jO6","2023-09-06",259.74
"001r5ih733zpyc15f9qv1ME1Am0Dl4AI","2023-09-06",453.43
"001r5ih71THunF1cM4L21BBfsl3URJtX","2023-09-06",771.19
"001r5ih73hUHOw4g389O0Iy1z442hGki","2023-09-06",1675.77
"001r5ih70ykRln3nCRbE3LmXnH0Jmybh","2023-09-06",25.26
"001r5ih71Q9szL3in1hy1PnhT51TvpGD","2023-09-06",908.44
"001r5ih73v9P1V2Ayctc4MfTVg2W0IHN","2023-09-06",385.01
"001r5ih720KwhY1SZyLq2tjzg549QdIl","2023-09-06",729.83
"001r5ih70xqvQT3gL47h1WgKK51wV0mb","2023-09-06",282.21
"001r5ih73jQiPQ4ayEG91rPouZ3sjBqT","2023-09-06",1605.4
"001r5ih71JYx3634UiLl3VJQPg01mS8P","2023-09-06",371.07
"001r5ih73vreB604WTgj09afMd3NGsk4","2023-09-06",1587.97
"001r5ih71UCqrD1aBv0h1npgZA1ziMWG","2023-09-06",498.41
"001r5ih718LchT0L3Yro1W36AN0QNswP","2023-09-06",2393.89
"001r5ih71s9hAX0gWBpu2G7QsJ3JmTgQ","2023-09-06",920.94
"001r5ih74gNuqY3vpPnL3hEuPy1lQVhd","2023-09-06",25.04
"001r5ih71Mmc9b3HNsEw4TnxB025ANcc","2023-09-06",2154.29
"001r5ih70APqPR3n0J1V2cx9Wh3QNEwD","2023-09-06",1337.18
"001r5ih703N0ns3mH6vI0yEObe3RPkh8","2023-09-06",525.13
"001r5ih73c1vYO2NFuK90JXHUK2WNcbx","2023-09-06",735.49
"001r5ih71lMY6z0o0fHy0Fsynl3pjy29","2023-09-06",388.3
"001r5ih701gJX23eFC9Q4OUMNP1Y7oCJ","2023-09-06",1136.34
"001r5ih74ELLeX0zAv7L3RfQIJ3ygxx4","2023-09-06",2178.96
"001r5ih73wBRFD2PWzN24T3zoA0CEBxE","2023-09-06",487.34
"001r5ih72rHeYX0psFqX1hSq6I41JOON","2023-09-06",986.9
"001r5ih70t7Vtm3mAOCh22VrCE1DoBlh","2023-09-06",882.97
"001r5ih72RzRgy39b1SW0IpkUE2t1H7C","2023-09-06",848.43
"001r5ih744Y3en0vmTro2ysoET2UNs4a","2023-09-06",552.84
"001r5ih70V4sIf2vfoUX2vf0Zd3KODY3","2023-09-06",476.12
"001r5ih72Pf11m2beyGn0ERW1g0oHvHd","2023-09-06",1764.04
"001r5ih74a1qV30P23Cj1i5iQE2wufBk","2023-09-06",1307.22
"001r5ih74gGFWM1nP6Qd1vuFoy2V0WMu","2023-09-06",69.14
"001r5ih73uivSH2SUcSD1oYK6t422cDr","2023-09-06",837.95
"001r5ih73nikHg0DzmYJ2z8H9E0VfYdU","2023-09-06",1479.46
"001r5ih715tr6w1shdfv1EyPlm3jB3ej","2023-09-06",1754.38
"001r5ih72gitTI1FhLKi4HhsL53Ylkpy","2023-09-06",964.4
"001r5ih73Do2e11E7HVF4LNj5W0KTsyz","2023-09-06",1662.44
"001r5ih729gU5O09TuFy2lvnD40CFKNj","2023-09-06",138.87
"001r5ih70IFSDp48DL6q0mb0Y52CgmSk","2023-09-06",183.23
"001r5ih72QSAa84UqjUp3V9Zjp3Kxdzq","2023-09-06",57.63
"001r5ih72pvcuC23VgFs0ORDul0K68fw","2023-09-06",703.92
"001r5ih70CCxd510WVeG2ynfT44SHd2W","2023-09-06",1501.72
"001r5ih71RxaBa0wHlsm2L7X1b0wRCTx","2023-09-06",582.73
"001r5ih74Sk6xI1iRAdH4Dq9311FEDUC","2023-09-06",2496.22
"001r5ih70wzjj8301Jd00Ghm7F43rAGG","2023-09-06",375.13
"001r5ih72Ebp2x0uktos27XKSb1VZQOR","2023-09-06",99.96
"001r5ih70uZQ6X27AV181UgTKb0o5Ybs","2023-09-06",308.19
"001r5ih737HzBh0JXbrB43l3Os1lSvwL","2023-09-06",2213.65
"001r5ih73UDXJ20BYHBj2y11w72wHl4v","2023-09-06",416.32
"001r5ih71l6yXE0jorWV2hFsSI2Fvu4Q","2023-09-06",27.21
"001r5ih70Ughd52Z4W660Gee4f2NjJ9s","2023-09-06",438.39
"001r5ih71KTMIS4fApfP1v1gyL1CrmzG","2023-09-06",900.06
"001r5ih74ERiLy2TK1Vr37GXAv2v3c9b","2023-09-06",2112.52
"001r5ih73t8bdP35W6E309wBnl4O1fZP","2023-09-06",866.38
"001r5ih71YhXhb3JwDeA0fYtHr0omidV","2023-09-06",32.49
"001r5ih71cronj4ZZMMh4e700Z3OKl97","2023-09-06",180.69
"001r5ih74H2aR72WTXb73QOoT406TmOd","2023-09-06",1225.45
"001r5ih73XelWT1A0Lrk1EHmr62DwPgt","2023-09-06",388.51
"001r5ih723piEc2TA2ta3FkMqg3rIYRi","2023-09-06",377.24
"001r5ih70Q2YwU1spg7V2NaY9K3IFJXQ","2023-09-06",134.24
"001r5ih72Npeqh3NuA9P3lvvHK3f01N8","2023-09-06",367.66
"001r5ih70DcZCL3YtqSQ0ZArTP3Udha2","2023-09-06",417.48
"001r5ih708pSiI3UP6XW33koW34bncrY","2023-09-06",272.25
"001r5ih73NasSP3MSw8q1ZPnC4389t1Z","2023-09-06",1350.5
"001r5ih71hkzoU3YPlNy2WJfoD4Iykfw","2023-09-06",2311.29
"001r5ih71bCzr51QNUJ31Z2lrw1iwPoo","2023-09-06",702.57
"001r5ih72itLsN0V0z4S1WhOoZ39TeXP","2023-09-06",990.19
"001r5ih70sVGud3NiMw30PbbCk3KoUsC","2023-09-06",1251.2
"001r5ih74R0JTy1mJUHE1CktcE1It6ZD","2023-09-06",1222.15
"001r5ih728YMar49Bx9u2QMwMz0RALnG","2023-09-06",290.26
"001r5ih743gwwh03Vac10pssTX3zManC","2023-09-06",1268.79
"001r5ih71lKhGc2rLT4Z19DLuB0vuf5y","2023-09-06",1384.79
"001r5ih719aJZ44SgPUA17lht14MiChm","2023-09-06",69.09
"001r5ih74KPQVh0gDBnK0TerrN3KXTnY","2023-09-06",84.95
"001r5ih71LQTO73mHb9u3NAjJA4Bfxgx","2023-09-06",3419.16
"001r5ih70jPCjm0iR7BQ0URuSC1zYNLE","2023-09-06",260.23
"001r5ih74C5rED4VQq9v25FovL3qy8E0","2023-09-06",789.76
"001r5ih73kRs024J91D92ubhat1Vqswt","2023-09-06",1022.16
